NumProc,Institucion,ID Institucion,Descripcion,Solicitud,Fecha
2017CD-000061-0009400001,SERVICIO NACIONAL DE SALUD ANIMAL,3007475726,Contratación Servicio de Mantenimiento Correctivo de Cromatógrafo de Gases con Detector de Masas (Proveedor Único-Orgoma),0062017000200085,24/04/2017
2017CG-000002-0000300001,Correos de Costa Rica S.A.,3101227869,RENOVACION DE LICENCIAS DE MICROSOFT BAJO EL MODELO EA MARCA MICROSOFT Y SOPORTE,0062017200000011,12/07/2017
2017CD-000060-0009400001,SERVICIO NACIONAL DE SALUD ANIMAL,3007475726,Contratación Servicio de Mantenimiento Preventivo y/o correctivo del BAX System Marca Dupont (Proveedor Único-Duwest),0062017000200081,20/04/2017
2017CD-000059-0009400001,SERVICIO NACIONAL DE SALUD ANIMAL,3007475726,Contratación Servicio de Mantenimiento Preventivo de Comatógrafo Líquido Ultimate (Proveedor Único-Isasa Latem),0062017000200145,03/08/2017
2017CD-001017-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Servicio de reparación para el activo #6079, pedido #45759, OT #46944",0062017021800129,07/08/2017
2017CD-000086-0009900001,TEATRO NACIONAL DE COSTA RICA,3007110978,CONTRATACIÓN DE LOS SERVICIOS DE UN INGENIERO EN MANTENIMIENTOPARA EL DEPARTAMENTO DE CONSERVACIÓN DEL TEATRO NACIONAL DE COSTA RICA,0062017000600074,28/08/2017
2017CD-000318-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,CURSO INICIÁNDOSE EN CONTRATACIÓN ADMINISTRATIVA,0062017002800357,25/08/2017
2017CD-001016-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Servicio de reparación Activo #4041, Pedido #45909, Ot #47096",0062017021800163,22/08/2017
2017CD-001015-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Contratación de servicios para la atención de emergencias médicas para Feria de Empleo,0062017020900324,29/08/2017
2017CE-000057-0000300001,Correos de Costa Rica S.A.,3101227869,COMPRA DE ROMANAS,0062017300000059,24/08/2017
2017CC-000166-0000300001,Correos de Costa Rica S.A.,3101227869,Taller ejercicios críticos sobre 50 pliegos de condiciones y Curso Redacción de Informes Técnicos,"0062017151700047
(Total: 2)",23/08/2017
2017CD-000233-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,Capacitación: El Poder del Sonido,0062017000300050,17/08/2017
2017CD-000257-0006600001,CONSEJO TECNICO DE AVIACION CIVIL,3007045551,Compra de cámara digital fotográfica,0062017001700031,31/05/2017
2017CD-000115-0015600001,JUNTA DE PROTECCION SOCIAL,3007045617,Compra de materiales de ferretería.,0062017180300199,10/08/2017
2017LN-000005-0006000001,Consejo Nacional de Vialidad,3007231686,"Diseño y construcción de la estación de Control de Pesos y Dimensiones de Vehículos La Julieta, Ruta Nacional No. 2",0062017302300033,29/06/2017
2017CD-000046-0007200001,MINISTERIO DE LA PRESIDENCIA,2100042007,Tiquete aéreo viaje Priscilla Quirós Fallas a New York,0062017000100121,29/08/2017
2017CD-000114-0015600001,JUNTA DE PROTECCION SOCIAL,3007045617,Compra e instalación de persianas.,"0062017180300187
(Total: 2)",28/07/2017
2017CD-000130-0002300005,Municipalidad de Sarapiquí,3014042098,REDONDEL DE TOROS DE HORQUETAS,,
2017CD-000057-0006900001,MINISTERIO DE JUSTICIA Y PAZ,2100042006,COMPRA DE EXTINTORES PARA EL VICEMINISTERIO DE PAZ,0062017000800009,22/08/2017
2017CD-000066-0002600001,Municipalidad de Belén,3014042090,COMPRA DE SILLAS Y ARTURITO,0062017000800014,29/08/2017
2017CD-000129-0010200001,TEATRO POPULAR MELICO SALAZAR,3007075681,COMPRA DE PANTALLA PARA PROYECCIÓN FRONTAL PARA EL TEATRO POPULAR MELICO SALAZAR,0062017000100038,03/07/2017
2017CD-000128-0010200001,TEATRO POPULAR MELICO SALAZAR,3007075681,COMPRA DE UNIDAD DE GRABACIÓN DISCO ÓPTICO PARA EL TEATRO POPULAR MELICO SALAZAR,,
2017CD-000256-0006600001,CONSEJO TECNICO DE AVIACION CIVIL,3007045551,Compra de video beam para la Proveeduría Institucional,0062017001800105,10/08/2017
2017CD-000829-0000400001,Instituto Costarricense de Electricidad,4000042139,ADQ. MATERIALES PARA SISTEMA NEUMÁTICO   (4978-0171-2017),0062017496700015,23/08/2017
2017CD-000046-0006000001,Consejo Nacional de Vialidad,3007231686,Contratación de un consultor para prestar servicios de regencia ambiental para el proyecto: Diseño y construcción de estructuras de drenaje mayor en la RN .121,0062017302300043,17/08/2017
2017CD-000317-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,COMPRA DE CERTIFICADO DIGITAL PARA CORREO ELECTRÓNICO TIPO OWA Y SITIO WEB,0062017002800284,14/07/2017
2017CD-000104-0000100001,Banco Nacional de Costa Rica,4000001021,CONTRATACIÓN DE UNA EMPRESA PARA QUE BRINDE LOS SERVICIOS PARA EL DESARROLLO DE FICHAS TÉCNICAS DE DIFERENTES EDIFICIOS DEL BANCO NACIONAL DE COSTA RICA,0062017434100172,21/08/2017
2017CD-000112-0003300001,Municipalidad de Moravia,3014042055,"Compra de emblemas, bandera y astas","0062017002400010
(Total: 3)",23/08/2017
2017PP-000082-0015100001,ASOCIACION CRUZ ROJA COSTARRICENSE,3002045433,Contratación de servicios de limpieza para mobiliario y oficinas regionales de la Asociación Cruz Roja Costarricense,,
2017LA-000020-0007100001,MINISTERIO DE SEGURIDAD PUBLICA,2100042011,"“Servicio de mantenimiento de Instalaciones de telecomunicaciones (cableado de RED Estructurado)”,",0062017000400147,26/05/2017
2017CD-000170-0007100001,MINISTERIO DE SEGURIDAD PUBLICA,2100042011,REDACCIÓN DE INFORMES DE  AUDITORÍA INTERNA EN ASUNTOS DE RESPONSABILIDAD ADMINISTRATIVA,0062017000400287,11/08/2017
,Universidad de Costa Rica,4000042149,Compra de Balanza de Precisión,0062017080200119,30/08/2017
2017CD-000160-0000500001,Municipalidad de Alajuela,3014042063,PRODUCCION LONGISTICA ATENCION DEL PARA FESTIVAL DE POESIA,0062017003500029,22/08/2017
2017CD-000828-0000400001,Instituto Costarricense de Electricidad,4000042139,Equipo de control y protección  para ST Tejona Compromiso 2130-0002-2017,0062017205000012,24/07/2017
2017CD-001014-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Adquisición de materiales para la construcción y ferreteros ( Proyecto Boy Scout ),"0062017015000183
(Total: 24)",24/08/2017
2017CD-000827-0000400001,Instituto Costarricense de Electricidad,4000042139,Adquisición de Equipo de computo para la División Comercial 9008-0048-2017,0062017830800008,23/08/2017
2017CD-001013-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Alquiler de tarima,0062017020900321,28/08/2017
2017CD-000129-0002300005,Municipalidad de Sarapiquí,3014042098,COMPRA DE ACEITE PARA EL DEPARTAMENTO DE RECOLECCIÓN DE  DESECHOS SOLIDOS,0062017000500028,30/08/2017
2017CD-001012-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Participación en curso denominado:  Seguridad Informática Jurídica,0062017010200020,22/08/2017
2017CD-001011-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,adquisicion de maquina destaqueadora,"0062017020700041
(Total: 2)",28/06/2017
2017CD-001010-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,CONSTRUCCIÓN DE ACERAS Y OBRAS COMPLEMENTARIAS BAJO LOS LEDEZMA,0062017015000151,18/08/2017
2017CD-001009-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Soporte y mantenimiento de   Ups,0062017014900010,19/08/2017
,Universidad de Costa Rica,4000042149,Compra de Cámara Fotográfica,0062017080200117,30/08/2017
2017CD-000316-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,COMPRA DE DETECTOR DE METALES PORTÁTIL Y MARCO DETECTOR DE METALES,0062017002800228,19/06/2017
2017CD-000826-0000400001,Instituto Costarricense de Electricidad,4000042139,Adquisición de Productos Agroquímicos para el Proceso de Gestión Forestal. 5127-0015-2017,0062017510400029,22/08/2017
2017CD-000825-0000400001,Instituto Costarricense de Electricidad,4000042139,Adquisición de equipo de cómputo/5501-0536-2017,0062017550500024,22/08/2017
2017PP-000044-0001700001,Promotora de Comercio Exterior,3007196350,"CONCEPTO CREATIVO PARA RELANZAMIENTO DEL SISTEMA INTEGRADO DE LOGÍSTICA SIL, Y DESARROLLO DE KIT DE MATERIALES DE COMUNICACIÓN NEUTRAL, DIRIGIDO A POTENCIALES USUARIOS.",0062017000100034,30/08/2017
2017CD-000824-0000400001,Instituto Costarricense de Electricidad,4000042139,Contratación de cuatro médicos generales para brindar el servicio de medicina de empresa en los consultorios médicos de Area Metropolitana y CENCE 5304-4248-2017,0062017532200009,07/08/2017
2017CD-000177-0013200001,INSTITUTO DE DESARROLLO PROFESIONAL ULADISLAO GÁMEZ SOLANO,3007586646,Tecnologías móviles digitales y su uso en diversos ambientes educativos,0062017000200199,29/08/2017
2017CD-000232-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,COMPRA DE MICROCUT,0062017000100038,14/08/2017
2017CD-000044-0007000001,MINISTERIO DE TRABAJO Y SEGURIDAD SOCIAL,2100042012,"Mantenimiento preventivo, correctivo y atención de emergencias para el ascensor de la Desaf.",0062017000300031,27/06/2017
2017CD-000113-0015600001,JUNTA DE PROTECCION SOCIAL,3007045617,Compra de 30 Fundas para Chalecos Balísticos,0062017180300214,24/08/2017
2017CD-000027-0006700001,TRIBUNAL REGISTRAL ADMINISTRATIVO,3007308700,CURSO DE ADMINISTRACIÓN DE PROYECTOS,0062017000100030,28/08/2017
2017CD-000095-0007300001,MINISTERIO DE EDUCACION PUBLICA,2100042002,Adquisición de Meriendas,0062017000200289,07/08/2017
2017LA-000019-0007100001,MINISTERIO DE SEGURIDAD PUBLICA,2100042011,Compra e instalación de butacas.,0062017000400102,25/04/2017
2017CD-000255-0006600001,CONSEJO TECNICO DE AVIACION CIVIL,3007045551,Compra de impresoras de código de barras para la Biblioteca ténica,0062017001800100,07/08/2017
2017CD-000274-0004900001,Banco Central de Costa Rica,4000004017,"INSCRIPCIÓN DE ÁLVARO ROJAS ARAYA Y JORGE ENRIQUE LÓPEZ MARTÍNEZ ENCONFERENCIA ANUAL LATINOAMERICANA SOBRE GOBIERNO, AUDITORÍA Y SEGURIDADEN TECNOLOGÍ",0062017023000345,29/08/2017
2017CD-000823-0000400001,Instituto Costarricense de Electricidad,4000042139,Adquisición de plásticos y geomenbrana A.S.A. Región .Huetar 3606-0204-2017,0062017305000051,28/08/2017
2017CD-000180-0010400001,INSTITUTO SOBRE ALCOHOLISMO Y FARMACODEPENDENCIA,3007045737,Contratación del curso “Buenas prácticas clínicas”,,
2017CD-000111-0003300001,Municipalidad de Moravia,3014042055,Compra de esferas de vidrio para demarcación vial,0062017001900025,12/07/2017
2017CD-000822-0000400001,Instituto Costarricense de Electricidad,4000042139,Adquisición de Conductor TU-2.  C.P. #1001-3197-2017,0062017107000091,17/08/2017
2017CD-000273-0004900001,Banco Central de Costa Rica,4000004017,Capacitación: Taller sobre administración de los riesgos de Legitimación de Capitales y la Financiación del Terrorismo (LC/FT) en las Actividades y Profesiones No-Financieras Designadas (APNFD).,0062017023000346,30/08/2017
2017CD-000127-0010200001,TEATRO POPULAR MELICO SALAZAR,3007075681,COMPRA DE CÁMARA DE VIDEO PARA EL TEATRO POPULAR MELICO SALAZAR,0062017000100039,03/07/2017
2017CD-000821-0000400001,Instituto Costarricense de Electricidad,4000042139,Detector de Fibra Activa (7115-0132-2017),0062017639300017,23/08/2017
2017CD-000820-0000400001,Instituto Costarricense de Electricidad,4000042139,Combinadores de Radiofrecuencia (7115-0131-2017),0062017639300016,23/08/2017
2017PP-000081-0015100001,ASOCIACION CRUZ ROJA COSTARRICENSE,3002045433,Servicio de fumigación para control de plagas en edificios de la Asociación Cruz Roja Costarricense,,
2017CD-000179-0010400001,INSTITUTO SOBRE ALCOHOLISMO Y FARMACODEPENDENCIA,3007045737,Servicio de alquiler de paneles con luz para apoyar al Taller de Arte,,
2017CD-000049-0011400001,INSTITUTO COSTARRICENSE DEL DEPORTE Y LA RECREACION,3007227851,Compra de tiquetes aéreos,0062017000200021,30/08/2017
2017CD-000254-0006600001,CONSEJO TECNICO DE AVIACION CIVIL,3007045551,LIMPIADOR PARA AIRES ACONDICIONADOS,0062017001300053,05/06/2017
,Instituto del Café de Costa Rica,3007042037,COMPRA DE INSUMOS DE LIMPIEZA,0062017005300016,30/08/2017
2017CD-000231-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,"Curso: VMWare vSphere Instalación, Configuración y Administración (ICM 6)",0062017001200057,23/08/2017
2017CD-000112-0015600001,JUNTA DE PROTECCION SOCIAL,3007045617,.Compra de Tractor Chapulín para uso en el Cementerio General en Labores de Inhumación y Exhumación.,0062017180300208,21/08/2017
2017CD-000065-0002600001,Municipalidad de Belén,3014042090,SUSTITUCIÓN DEL CIELO RASO DEL CENTRO INFANTIL MODELO BELEMITA,0062017000300035,22/08/2017
2017CD-000030-0009200001,MINISTERIO DE SALUD,2100042010,ALQUILER DE INMUEBLE PARA ALBERGAR LA DIRECCION REGIONAL DE RECTORIA DE LA SALUD CENTRAL ESTE,0062017000100051,07/08/2017
2017CD-000029-0009200001,MINISTERIO DE SALUD,2100042010,CONTRATACION DIRECTA PARA LA REALIZACION DE TALLERES DINAMICOS,0062017000100045,14/07/2017
2017CD-000111-0015600001,JUNTA DE PROTECCION SOCIAL,3007045617,Compra de bocadillos,0062017180300217,28/08/2017
2017CD-001008-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"ADQUISICIÓN DE REMOLQUE TIPO CARRETA, PARA TRASLADO DE MAQUINARIA DE ACUERDO A DESCRIPCIÓN ADJUNTA",0062017020500245,03/08/2017
2017CD-000272-0004900001,Banco Central de Costa Rica,4000004017,INSCRIPCIÓN DE RITA HERNÁNDEZ NAVARRO AL CURSO LIDERAZGO APRECIATIVO Y PARTICIPATIVO,0062017023000341,28/08/2017
2017CD-000271-0004900001,Banco Central de Costa Rica,4000004017,"INSCRIPCIÓN DE YORLENY AVENDAÑO VEGA Y GISELLE VARGAS BERROCAL EN ELTALLER: ORALIDAD EN EL NUEVO PROCESO CIVIL, LOS DÍAS 12 Y 13 DE OCTUBREDEL 2017, E",0062017023000340,28/08/2017
2017LA-000007-0009200001,MINISTERIO DE SALUD,2100042010,ALQJUILER DE EDIFICIO PARA ALBERGAR LA DARS DE HEREDIA,0062017000100050,07/08/2017
2017CD-000128-0002300005,Municipalidad de Sarapiquí,3014042098,CONSTRUCCIÓN DE UNA CAPILLA Y CERRAMIENTO CON MALLA CICLÓN EN EL CEMENTERIO DE LA COMUNIDAD LLANURAS DEL GASPAR,0062017001300007,24/08/2017
2017CD-000106-0090100001,SERVICIO FITOSANITARIO DEL ESTADO,3007521568,Mantenimiento de equipo de laboratorio,"0062017004000035
(Total: 6)",02/03/2017
2017CD-000819-0000400001,Instituto Costarricense de Electricidad,4000042139,Actualización de Control Unidad 6 P.T. Moín 3701-0100-2017,0062017360100006,02/08/2017
2017CD-000818-0000400001,Instituto Costarricense de Electricidad,4000042139,Adq. Herramientas y Equipos- Obra de Construcción de Lineas - N° S.C. 4107-2100-2017 - C.S. Construcción.,0062017410100024,18/08/2017
2017CD-000817-0000400001,Instituto Costarricense de Electricidad,4000042139,Adquisición de Hardware y Software para la Migración de la Señalización SS7 a SIP de la Plataforma APEX. 7121-0040-2017.,0062017652300002,13/07/2017
2017CD-000816-0000400001,Instituto Costarricense de Electricidad,4000042139,MATERIAL PARA PISOS // 4960-0906-2017,0062017496000086,10/08/2017
2017CD-000815-0000400001,Instituto Costarricense de Electricidad,4000042139,LICENCIA PARA ACTUALIZACION DEL SOFTWARE EDGECAM // 4960-0981-2017,0062017496000091,17/08/2017
2017CD-000161-0058700001,CONSEJO DE SEGURIDAD VIAL,3007061394,Contratación de Servicio de agua purificada para el Departamento de Servicio al Usuario de COSEVI,,
2017PP-000143-0000800001,RADIOGRÁFICA COSTARRICENSE SOCIEDAD ANÓNIMA,3101009059,Solución de aumento de capacidad a 10 GE para Nodo IDC y Repuestos Metro. (P.E),0062017013500045,27/07/2017
2017CD-001007-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"servicio de reparación para el activo 6093, Pedido #45468, OT #46486",0062017021800164,24/08/2017
2017CD-000315-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,BLOQUEADOR SOLAR Y ALCOHOL EN GEL,0062017002800296,26/07/2017
2017CD-000080-0007900001,JUNTA ADMINISTRATIVA IMPRENTA NACIONAL,3007042032,Mantenimiento preventivo y correctivo para el equipo Duplo 5000.,0062017001000064,01/08/2017
2017CD-000160-0058700001,CONSEJO DE SEGURIDAD VIAL,3007061394,Primeros Auxilios para Operadores,0062017001200023,18/08/2017
2017CD-001006-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Adquisición de materiales electtricos y ferreteros,"0062017030300252
(Total: 57)",11/08/2017
2017CD-000076-0008600001,CONSEJO DE TRANSPORTE PUBLICO,3007270500,"Contratación de Bodegas para el Almacenamiento de Equipo y Mobiliario, Documentación y Equipo de Cómputo y demás requerimientos del CTP.",0062017030500003,28/07/2017
2017CD-000314-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,CAPACITACIÓN - TALLER PRESUPUESTO MODERNO,0062017002800353,24/08/2017
2017PP-000008-0016200001,FIDEICOMISO FONDO ESPECIAL DE MIGRACIÓN JADGME - BCR,3110688589,SERVICIO DE LIMPIEZA PARA LOS CENTROS DE ATENCIÓN TEMPORAL PARA MIGRANTES,0062017720300004,05/07/2017
2017CD-000814-0000400001,Instituto Costarricense de Electricidad,4000042139,Servicio de Re acondicionamiento de ventana de túnel ,0062017305000047,21/08/2017
2017CD-000110-0015600001,JUNTA DE PROTECCION SOCIAL,3007045617,Publicación en el diario nacional ,0062017180300216,25/08/2017
2017CD-000079-0007900001,JUNTA ADMINISTRATIVA IMPRENTA NACIONAL,3007042032,"Reparación, revisión e instalación de repuestos en varios Equipos de Producción","0062017001000075
(Total: 5)",22/08/2017
2017CD-000813-0000400001,Instituto Costarricense de Electricidad,4000042139,Adq. Lastre Grueso - Obra Camino Acceso L.T Angostura - Cóncavas - N° S.C. 4108-2074-2017 - C.S. Construcción.,0062017410100026,22/08/2017
2017CD-000108-0014400001,INSTITUTO NACIONAL DE ESTADISTICA Y CENSOS,3007241710,Contratación de reparación de Enderezado y Pintura de Vehículo Institucional marca Mitsubishi L200 Placa 113-40,0062017010900129,29/08/2017
2017CD-000109-0015600001,JUNTA DE PROTECCION SOCIAL,3007045617,Compra de limpiador de mantillas para el Departamento de Producción,0062017180300192,01/08/2017
2017CD-000159-0000500001,Municipalidad de Alajuela,3014042063,Mantenimiento y Reparación de Motos,0062017000800027,16/08/2017
2017LA-000004-0014400001,INSTITUTO NACIONAL DE ESTADISTICA Y CENSOS,3007241710,Adquisición de Licencias y Ampliación de garantia,0062017010900124,23/08/2017
2017CD-000313-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,Accesorios para microcomputadora,0062017002800352,24/08/2017
2017CD-000230-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,CAPACITACION PRINCIPIOS DEL SERVICIO AL CLIENTE EN LA FUNCION PUBLICA,0062017001900011,21/08/2017
2017CD-000812-0000400001,Instituto Costarricense de Electricidad,4000042139,Adquisición de Repuestos y material eléctrico Angostura 3605-0206-2017,0062017305000049,28/08/2017
2017CD-000032-0002900001,Municipalidad de Tarrazú,3014042060,Compra de llantas para vagoneta de la UTGVM placa SM-5375,0062017002000015,21/08/2017
2017CD-000312-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,CAPACITACIÓN - CURSO HABILIDADES Y COMPETENCIAS PARA NUEVOS SUPERVISORES,0062017002800350,23/08/2017
2017LN-000010-0007100001,MINISTERIO DE SEGURIDAD PUBLICA,2100042011,EQUIPO DE COCINA,0062017000400060,21/03/2017
2017CD-000030-0009000001,MINISTERIO GOBERNACION Y POLICIA,2100042004,Compra de Repuestos para Vehículos 044,0062017000100011,05/07/2017
2017CD-000053-0009100001,Ministerio de Hacienda,2100042005,COMPRA DE INSUMOS Y HERRAMIENTAS PARA EL AREA DE SERVICIOS MÉDICOS,0062017000100019,20/04/2017
2017CD-000079-0008200001,MINISTERIO DE PLANIFICACION NACIONAL Y POLITICA ECONOMICA,2100045230,MANTENIMIENTO DE VEHÍCULO PE27-140,0062017000900103,23/08/2017
2017PP-000445-0000200001,COMPAÑÍA NACIONAL DE FUERZA Y LUZ SOCIEDAD ANÓNIMA,3101000046,COMPRA DE MALETA PARA MEDICION DE VARIABLES ELECTRICAS,0062017325000405,29/08/2017
2017CD-000105-0007200002,MINISTERIO DE LA PRESIDENCIA,2100042007,COMPRA DE LICENCIAS VARIAS,"0062017000500065
(Total: 4)",04/08/2017
2017CD-001005-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Adquisición de materiales de construcción para el proyecto Boy Scout,"0062017015000029
(Total: 16)",14/06/2017
2017CD-000253-0006600001,CONSEJO TECNICO DE AVIACION CIVIL,3007045551,Reparación de impresora marca Ricoh 3510 SP Aficio SF de la unidad de Abastecimiento de bienes y servicios,0062017001800096,14/07/2017
2017CD-000224-0008000001,MINISTERIO DE CULTURA Y JUVENTUD,2100042001,CONTRATACIÓN SERVICIO DE CATERING VARIOS,0062017000500053,21/07/2017
2017LA-000015-0005300001,Instituto Mixto de Ayuda Social,4000042144,Servicio de Licencias del Plan E1 y E2 de Office 365.,0062017004900009,11/08/2017
2017LA-000002-0008200001,MINISTERIO DE PLANIFICACION NACIONAL Y POLITICA ECONOMICA,2100045230,MANTENIMIENTO DE EDIFICIO - OFICINA REGIONAL BRUNCA,"0062017000900087
(Total: 2)",21/07/2017
2017CD-000811-0000400001,Instituto Costarricense de Electricidad,4000042139,Adq. Serv. Instalación y Suministro Puertas de Vidrio y sus componentes -Obra Lab. Variables Electr. de Colima . N° S.C. 4106-2087-2017- S.C. CON.,0062017410100027,25/08/2017
